"match_id","date","time","season","league","phase","venue","team_id","team","opp_id","opp","coach","opp_coach","GF","GA","decision","status","pts"
"20171186071033","2017-01-19","20:00","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach","Emmanuel Kutil","Armin Würstlin",10,1,"","End",3
"20171186071066","2017-01-15","20:15","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","Armin Würstlin","Mathias Leuenberger",0,13,"","End",0
"20171186071065","2017-01-15","17:05","2016/2017","SWHL B","Regular Season","home","104752","CP de Meyrin","104297","EHC Bassersdorf Ladies","Van Poucke Jens","Emmanuel Kutil",2,14,"","End",0
"20171185072025","2017-01-15","16:30","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach","Yan Gigon","Melanie Häfliger",5,4,"","End",3
"20171186071067","2017-01-15","15:15","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","Tatjana Diener","Joël Gasser",7,2,"","End",3
"20171185072027","2017-01-15","11:45","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","Christof Amsler","Steve Huard",2,0,"","End",3
"20171185072026","2017-01-15","11:30","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Marzio Brambilla","Adrian Gischig",4,0,"","End",3
"20171186071066","2017-01-15","20:15","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","Mathias Leuenberger","Armin Würstlin",13,0,"","End",3
"20171186071065","2017-01-15","17:05","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","104752","CP de Meyrin","Emmanuel Kutil","Van Poucke Jens",14,2,"","End",3
"20171185072025","2017-01-15","16:30","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","Melanie Häfliger","Yan Gigon",4,5,"","End",0
"20171186071067","2017-01-15","15:15","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen","Joël Gasser","Tatjana Diener",2,7,"","End",0
"20171185072027","2017-01-15","11:45","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","103432","ZSC Lions","Steve Huard","Christof Amsler",0,2,"","End",0
"20171185072026","2017-01-15","11:30","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Adrian Gischig","Marzio Brambilla",0,4,"","End",0
"20171185072024","2017-01-14","20:15","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","Melanie Häfliger","Steve Huard",1,4,"","End",0
"20171185072022","2017-01-14","20:15","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","Christof Amsler","Marzio Brambilla",1,0,"","End",3
"20171186071061","2017-01-14","17:45","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","105380","EHC Kreuzlingen-Konstanz","Ruedi Minder","Christian Oesch",8,2,"","End",3
"20171185072023","2017-01-14","17:00","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","Adrian Gischig","Yan Gigon",3,9,"","End",0
"20171186071064","2017-01-14","16:30","2016/2017","SWHL B","Regular Season","home","104907","Brandis Ladies","104752","CP de Meyrin","Mathias Leuenberger","Van Poucke Jens",6,5,"OT","End",2
"20171186071062","2017-01-14","15:45","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103701","Lausanne HC Féminin","Vito Di Santo","Jérôme Cornamusaz",9,1,"","End",3
"20171185072024","2017-01-14","20:15","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","Steve Huard","Melanie Häfliger",4,1,"","End",3
"20171185072022","2017-01-14","20:15","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103432","ZSC Lions","Marzio Brambilla","Christof Amsler",0,1,"","End",0
"20171186071061","2017-01-14","17:45","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","105643","SC Langenthal","Christian Oesch","Ruedi Minder",2,8,"","End",0
"20171185072023","2017-01-14","17:00","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","Yan Gigon","Adrian Gischig",9,3,"","End",3
"20171186071064","2017-01-14","16:30","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","104907","Brandis Juniors Ladies","Van Poucke Jens","Mathias Leuenberger",5,6,"OT","End",1
"20171186071062","2017-01-14","15:45","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","103951","GCK Lions Frauen","Jérôme Cornamusaz","Vito Di Santo",1,9,"","End",0
"20171186071055","2017-01-12","20:45","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","104752","CP de Meyrin","Jérôme Cornamusaz","Van Poucke Jens",1,7,"","End",0
"20171186071055","2017-01-12","20:45","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","103701","Lausanne HC Féminin","Van Poucke Jens","Jérôme Cornamusaz",7,1,"","End",3
"20171186071063","2017-01-07","17:00","2016/2017","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105512","EHC Zunzgen-Sissach","Joël Gasser","Armin Würstlin",2,1,"","End",3
"20171186071063","2017-01-07","17:00","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","103947","Fribourg Ladies Hockey-Club","Armin Würstlin","Joël Gasser",1,2,"","End",0
"20171186071019","2017-01-06","20:00","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","Vito Di Santo","Christian Oesch",4,0,"","End",3
"20171186071019","2017-01-06","20:00","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","Christian Oesch","Vito Di Santo",0,4,"","End",0
"20171186071058","2016-12-10","20:15","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103701","Lausanne HC Féminin","Armin Würstlin","Jérôme Cornamusaz",4,5,"OT","End",1
"20171185072019","2016-12-10","20:15","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","Yan Gigon","Christof Amsler",2,5,"","End",0
"20171186071060","2016-12-10","20:00","2016/2017","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","Emmanuel Kutil","Mathias Leuenberger",1,4,"","End",0
"20171186071057","2016-12-10","20:00","2016/2017","SWHL B","Regular Season","home","104752","CP de Meyrin","103947","Fribourg Ladies Hockey-Club","Van Poucke Jens","Philippe Forrer",4,1,"","End",3
"20171185072020","2016-12-10","20:00","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies","Melanie Häfliger","Christian Oesch",2,3,"SO","End",1
"20171186071059","2016-12-10","18:15","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105643","SC Langenthal","Tatjana Diener","Ruedi Minder",0,3,"","End",0
"20171186071058","2016-12-10","20:15","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105512","EHC Zunzgen-Sissach","Jérôme Cornamusaz","Armin Würstlin",5,4,"OT","End",2
"20171185072019","2016-12-10","20:15","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","Christof Amsler","Yan Gigon",5,2,"","End",3
"20171186071060","2016-12-10","20:00","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies","Mathias Leuenberger","Emmanuel Kutil",4,1,"","End",3
"20171186071057","2016-12-10","20:00","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104752","CP de Meyrin","Philippe Forrer","Van Poucke Jens",1,4,"","End",0
"20171185072020","2016-12-10","20:00","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103639","SC Reinach","Christian Oesch","Melanie Häfliger",3,2,"SO","End",2
"20171186071059","2016-12-10","18:15","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","103951","GCK Lions Frauen","Ruedi Minder","Tatjana Diener",3,0,"","End",3
"20171186071053","2016-12-08","20:15","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","Christian Oesch","Tatjana Diener",2,4,"","End",0
"20171186071053","2016-12-08","20:15","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","Tatjana Diener","Christian Oesch",4,2,"","End",3
"20171186071054","2016-12-04","20:15","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","Ruedi Minder","Armin Würstlin",4,5,"","End",0
"20171185072016","2016-12-04","18:00","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","Marzio Brambilla","Yan Gigon",9,2,"","End",3
"20171185072017","2016-12-04","12:45","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","Christof Amsler","Melanie Häfliger",12,0,"","End",3
"20171186071056","2016-12-04","11:45","2016/2017","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies","Philippe Forrer","Emmanuel Kutil",1,8,"","End",0
"20171185072018","2016-12-04","09:30","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","Adrian Gischig","Steve Huard",1,4,"","End",0
"20171186071054","2016-12-04","20:15","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105643","SC Langenthal","Armin Würstlin","Ruedi Minder",5,4,"","End",3
"20171185072016","2016-12-04","18:00","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","Yan Gigon","Marzio Brambilla",2,9,"","End",0
"20171185072017","2016-12-04","12:45","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","103432","ZSC Lions","Melanie Häfliger","Christof Amsler",0,12,"","End",0
"20171186071056","2016-12-04","11:45","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club","Emmanuel Kutil","Philippe Forrer",8,1,"","End",3
"20171185072018","2016-12-04","09:30","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","Steve Huard","Adrian Gischig",4,1,"","End",3
"20171186071050","2016-12-03","20:15","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105380","EHC Kreuzlingen-Konstanz","Armin Würstlin","Christian Oesch",1,0,"","End",3
"20171185072015","2016-12-03","20:15","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","Christof Amsler","Adrian Gischig",12,1,"","End",3
"20171185072013","2016-12-03","20:15","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo","Yan Gigon","Steve Huard",3,2,"","End",3
"20171186071052","2016-12-03","20:00","2016/2017","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103701","Lausanne HC Féminin","Emmanuel Kutil","Jérôme Cornamusaz",6,4,"","End",3
"20171186071049","2016-12-03","20:00","2016/2017","SWHL B","Regular Season","home","104752","CP de Meyrin","105643","SC Langenthal","Van Poucke Jens","Rudi Minder",0,4,"","End",0
"20171186071051","2016-12-03","19:45","2016/2017","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","Mathias Leuenberger","Marion Vermeille",5,0,"","End",3
"20171185072014","2016-12-03","15:00","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach","Marzio Brambilla","Melanie Häfliger",16,1,"","End",3
"20171186071050","2016-12-03","20:15","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","105512","EHC Zunzgen-Sissach","Christian Oesch","Armin Würstlin",0,1,"","End",0
"20171185072015","2016-12-03","20:15","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103432","ZSC Lions","Adrian Gischig","Christof Amsler",1,12,"","End",0
"20171185072013","2016-12-03","20:15","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy","Steve Huard","Yan Gigon",2,3,"","End",0
"20171186071052","2016-12-03","20:00","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","104297","EHC Bassersdorf Ladies","Jérôme Cornamusaz","Emmanuel Kutil",4,6,"","End",0
"20171186071049","2016-12-03","20:00","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","104752","CP de Meyrin","Rudi Minder","Van Poucke Jens",4,0,"","End",3
"20171186071051","2016-12-03","19:45","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies","Marion Vermeille","Mathias Leuenberger",0,5,"","End",0
"20171185072014","2016-12-03","15:00","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105642","Ladies Team Lugano","Melanie Häfliger","Marzio Brambilla",1,16,"","End",0
"20171185072010","2016-11-27","20:15","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Adrian Gischig","Marzio Brambilla",2,5,"","End",0
"20171185072012","2016-11-27","20:00","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions","Steve Huard","Christof Amsler",1,4,"","End",0
"20171185072011","2016-11-27","17:15","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","Melanie Häfliger","Yan Gigon",0,6,"","End",0
"20171186071025","2016-11-27","17:00","2016/2017","SWHL B","Regular Season","home","104752","CP de Meyrin","104907","Brandis Juniors Ladies","Van Poucke Jens","Mathias Leuenberger",4,10,"","End",0
"20171185072010","2016-11-27","20:15","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Marzio Brambilla","Adrian Gischig",5,2,"","End",3
"20171185072012","2016-11-27","20:00","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","Christof Amsler","Steve Huard",4,1,"","End",3
"20171185072011","2016-11-27","17:15","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","Yan Gigon","Melanie Häfliger",6,0,"","End",3
"20171186071025","2016-11-27","17:00","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","104752","CP de Meyrin","Mathias Leuenberger","Van Poucke Jens",10,4,"","End",3
"20171186071047","2016-11-26","20:30","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","104297","EHC Bassersdorf Ladies","Ruedi Minder","Emmanuel Kutil",3,2,"SO","End",2
"20171186071045","2016-11-26","20:15","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105512","EHC Zunzgen-Sissach","Tatjana Diener","Armin Würstlin",11,1,"","End",3
"20171185072009","2016-11-26","20:13","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","103639","SC Reinach","Steve Huard","Melanie Häfliger",9,1,"","End",3
"20171185072007","2016-11-26","19:30","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","Yan Gigon","Adrian Gischig",11,1,"","End",3
"20171186071035","2016-11-26","19:15","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103947","Fribourg Ladies Hockey-Club","Christian Oesch","Marion Vermeille",1,2,"","End",0
"20171186071048","2016-11-26","17:31","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","104907","Brandis Juniors Ladies","Jérôme Cornamusaz","Mathias Leuenberger",1,6,"","End",0
"20171185072008","2016-11-26","15:00","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103432","ZSC Lions","Marzio Brambilla","Christof Amsler",4,1,"","End",3
"20171186071047","2016-11-26","20:30","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105643","SC Langenthal","Emmanuel Kutil","Ruedi Minder",2,3,"SO","End",1
"20171186071045","2016-11-26","20:15","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","103951","GCK Lions Frauen","Armin Würstlin","Tatjana Diener",1,11,"","End",0
"20171185072009","2016-11-26","20:13","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","103589","EV Bomo","Melanie Häfliger","Steve Huard",1,9,"","End",0
"20171185072007","2016-11-26","19:30","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","Adrian Gischig","Yan Gigon",1,11,"","End",0
"20171186071035","2016-11-26","19:15","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105380","EHC Kreuzlingen-Konstanz","Marion Vermeille","Christian Oesch",2,1,"","End",3
"20171186071048","2016-11-26","17:31","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","103701","Lausanne HC Féminin","Mathias Leuenberger","Jérôme Cornamusaz",6,1,"","End",3
"20171185072008","2016-11-26","15:00","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano","Christof Amsler","Marzio Brambilla",1,4,"","End",0
"20171186071007","2016-11-20","20:15","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","104907","Brandis Juniors Ladies","Rudi Minder","Mathias Leuenberger",3,4,"","End",0
"20171185072006","2016-11-20","20:15","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach","Adrian Gischig","Melanie Häfliger",6,1,"","End",3
"20171186071044","2016-11-20","20:00","2016/2017","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","Emmanuel Kutil","Christian Oesch",9,0,"","End",3
"20171186071041","2016-11-20","17:00","2016/2017","SWHL B","Regular Season","home","104752","CP de Meyrin","103951","GCK Lions Frauen","Van Poucke Jens","Tatjana Diener",1,3,"","End",0
"20171185072004","2016-11-20","15:00","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","Marzio Brambilla","Steve Huard",7,2,"","End",3
"20171185072005","2016-11-20","14:30","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","Christof Amsler","Yan Gigon",7,0,"","End",3
"20171186071042","2016-11-20","11:45","2016/2017","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","Marion Vermeille","Jérôme Cornamusaz",5,2,"","End",3
"20171186071007","2016-11-20","20:15","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","105643","SC Langenthal","Mathias Leuenberger","Rudi Minder",4,3,"","End",3
"20171185072006","2016-11-20","20:15","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","Melanie Häfliger","Adrian Gischig",1,6,"","End",0
"20171186071044","2016-11-20","20:00","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","104297","EHC Bassersdorf Ladies","Christian Oesch","Emmanuel Kutil",0,9,"","End",0
"20171186071041","2016-11-20","17:00","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","104752","CP de Meyrin","Tatjana Diener","Van Poucke Jens",3,1,"","End",3
"20171185072004","2016-11-20","15:00","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105642","Ladies Team Lugano","Steve Huard","Marzio Brambilla",2,7,"","End",0
"20171185072005","2016-11-20","14:30","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","Yan Gigon","Christof Amsler",0,7,"","End",0
"20171186071042","2016-11-20","11:45","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","103947","Fribourg Ladies Hockey-Club","Jérôme Cornamusaz","Marion Vermeille",2,5,"","End",0
"20171186071040","2016-11-19","20:30","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","103947","Fribourg Ladies Hockey-Club","Ruedi Minder","Marion Vermeille",5,0,"","End",3
"20171186071038","2016-11-19","20:30","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104297","EHC Bassersdorf Ladies","Tatjana Diener","Emmanuel Kutil",6,3,"","End",3
"20171186071037","2016-11-19","20:15","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104752","CP de Meyrin","Armin Würstlin","Van Poucke Jens",1,6,"","End",0
"20171185072003","2016-11-19","20:00","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies","Steve Huard","Adrian Gischig",2,3,"SO","End",1
"20171185072002","2016-11-19","20:00","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions","Melanie Häfliger","Christof Amsler",1,17,"","End",0
"20171186071039","2016-11-19","19:45","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104907","Brandis Juniors Ladies","Andrea Kröni","Mathias Leuenberger",0,7,"","End",0
"20171185072001","2016-11-19","16:30","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","Yan Gigon","Marzio Brambilla",2,5,"","End",0
"20171186071040","2016-11-19","20:30","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105643","SC Langenthal","Marion Vermeille","Ruedi Minder",0,5,"","End",0
"20171186071038","2016-11-19","20:30","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","103951","GCK Lions Frauen","Emmanuel Kutil","Tatjana Diener",3,6,"","End",0
"20171186071037","2016-11-19","20:15","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","105512","EHC Zunzgen-Sissach","Van Poucke Jens","Armin Würstlin",6,1,"","End",3
"20171185072003","2016-11-19","20:00","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103589","EV Bomo","Adrian Gischig","Steve Huard",3,2,"SO","End",2
"20171185072002","2016-11-19","20:00","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","103639","SC Reinach","Christof Amsler","Melanie Häfliger",17,1,"","End",3
"20171186071039","2016-11-19","19:45","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","105380","EHC Kreuzlingen-Konstanz","Mathias Leuenberger","Andrea Kröni",7,0,"","End",3
"20171185072001","2016-11-19","16:30","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","Marzio Brambilla","Yan Gigon",5,2,"","End",3
"20171186071036","2016-11-12","20:30","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","103701","Lausanne HC Féminin","Ruedi Minder","Jérôme Cornamusaz",12,0,"","End",3
"20171186071034","2016-11-12","20:15","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies","Tatjana Diener","Mathias Leuenberger",0,2,"","End",0
"20171185071013","2016-11-12","20:15","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","Christof Amsler","Yan Gigon",3,7,"","End",0
"20171185071010","2016-11-12","20:00","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies","Steve Huard","Adrian Gischig",1,2,"OT","End",1
"20171186071036","2016-11-12","20:30","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105643","SC Langenthal","Jérôme Cornamusaz","Ruedi Minder",0,12,"","End",0
"20171186071034","2016-11-12","20:15","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","103951","GCK Lions Frauen","Mathias Leuenberger","Tatjana Diener",2,0,"","End",3
"20171185071013","2016-11-12","20:15","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","Yan Gigon","Christof Amsler",7,3,"","End",3
"20171185071010","2016-11-12","20:00","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103589","EV Bomo","Adrian Gischig","Steve Huard",2,1,"OT","End",2
"20171186071030","2016-10-30","17:00","2016/2017","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen","Marion Vermeille","Tatjana Diener",2,3,"","End",0
"20171186071032","2016-10-30","16:45","2016/2017","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","104752","CP de Meyrin","Emmanuel Kutil","Van Poucke Jens",6,2,"","End",3
"20171186071030","2016-10-30","17:00","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","Tatjana Diener","Marion Vermeille",3,2,"","End",3
"20171186071032","2016-10-30","16:45","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","104297","EHC Bassersdorf Ladies","Van Poucke Jens","Emmanuel Kutil",2,6,"","End",0
"20171185071029","2016-10-29","19:45","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Marzio Brambilla","Daniel Zbinden",3,0,"","End",3
"20171185071028","2016-10-29","17:00","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","103639","SC Reinach","Steve Huard","Melanie Häfliger",6,0,"","End",3
"20171186071031","2016-10-29","16:30","2016/2017","SWHL B","Regular Season","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","Mathias Leuenberger","Armin Würstlin",3,2,"","End",3
"20171186071029","2016-10-29","16:30","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","105380","EHC Kreuzlingen-Konstanz","Jérôme Cornamusaz","Christian Oesch",5,7,"","End",0
"20171185071030","2016-10-29","16:30","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","Yan Gigon","Christof Amsler",2,5,"","End",0
"20171185071029","2016-10-29","19:45","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Daniel Zbinden","Marzio Brambilla",0,3,"","End",0
"20171185071028","2016-10-29","17:00","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","103589","EV Bomo","Melanie Häfliger","Steve Huard",0,6,"","End",0
"20171186071031","2016-10-29","16:30","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","Armin Würstlin","Mathias Leuenberger",2,3,"","End",0
"20171186071029","2016-10-29","16:30","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin","Christian Oesch","Jérôme Cornamusaz",7,5,"","End",3
"20171185071030","2016-10-29","16:30","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","Christof Amsler","Yan Gigon",5,2,"","End",3
"20171186071026","2016-10-23","20:15","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103947","Fribourg Ladies Hockey-Club","Armin Würstlin","Marion Vermeille",5,4,"OT","End",2
"20171186071027","2016-10-23","17:32","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103951","GCK Lions Frauen","Jérôme Cornamusaz","Tatjana Diener",0,9,"","End",0
"20171186071028","2016-10-23","16:30","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","105643","SC Langenthal","Andrea Kröni","Rudi Minder",1,9,"","End",0
